"X","Y","median","q99","nobs"
349975,8553175,16.77,26.9501,25000
349975,8553225,13.06,26.2701,25000
349975,8553275,12,20.4701,25000
349975,8553325,9.39,21.6,25000
349975,8553375,10.4,22.24,25000
349975,8553425,10.62,24.58,25000
349975,8553475,14.025,28.5001,25000
349975,8553525,12.37,25.8801,25000
350025,8553075,15.34,23.0811,21790
350025,8553125,14.415,24.1901,25000
350025,8553175,17.19,27.6301,25000
350025,8553225,13.79,24.68,25000
350025,8553275,11.99,22.6,25000
350025,8553325,11.18,27.4001,25000
350025,8553375,9.86,30.8101,25000
350025,8553425,11.85,25.03,25000
350025,8553475,12.99,23.4901,25000
350025,8553525,9.59,23.98,25000
350075,8553125,17.42,23.53,25000
350075,8553175,18.15,30.3901,25000
350075,8553225,16.02,22.1,25000
350075,8553275,14.57,24.25,25000
350075,8553325,9.21,22.31,25000
350075,8553375,10.79,25.92,25000
350075,8553425,10.66,29.26,25000
350075,8553475,12.025,26.92,25000
350075,8553525,9.79,24.83,25000
350125,8553125,17.12,27.01,25000
350125,8553175,13.51,27.88,25000
350125,8553225,16.17,27.45,25000
350125,8553275,13.44,27.3,25000
350125,8553325,9.45,27.96,25000
350125,8553375,9,20.2002,25000
350125,8553425,7.61,23.63,25000
350125,8553475,11.43,27.01,25000
350125,8553525,9.43,25.26,25000
350175,8553125,15.77,23.3701,25000
350175,8553175,12.5,28.9801,25000
350175,8553225,13.21,24.04,25000
350175,8553275,14.51,28.21,25000
350175,8553325,9.59,26.7702,25000
350175,8553375,9.91,27.63,25000
350175,8553425,9.02,28.0502,25000
350175,8553475,9.26,29.38,25000
350175,8553525,11.56,29.52,25000
350225,8553125,15.31,26.06,25000
350225,8553175,16.31,26.64,25000
350225,8553225,15.62,26.72,25000
350225,8553275,16.02,28.35,25000
350225,8553325,15.52,25.29,25000
350225,8553375,18.11,26.83,25000
350225,8553425,14.1,26.8601,25000
350225,8553475,14.1,27.1901,25000
350225,8553525,18.28,31.26,25000
350275,8553125,15.78,27.49,25000
350275,8553175,17.1,25.3,25000
350275,8553225,16.29,28.24,25000
350275,8553275,13.32,25.22,25000
350275,8553325,16.73,25.6001,25000
350275,8553375,15.5,28.22,25000
350275,8553425,12.9,20.68,25000
350275,8553475,16.41,25.12,25000
350275,8553525,15.67,26.59,25000
350325,8553125,18.23,28.46,25000
350325,8553175,15.1,24.23,25000
350325,8553225,14.95,23.0801,25000
350325,8553275,16.63,24.75,25000
350325,8553325,17.04,26.7001,25000
350325,8553375,14.39,26.0201,25000
350325,8553425,13.29,24.41,25000
350325,8553475,14.98,26.34,25000
350325,8553525,11.525,26.55,25000
350375,8553125,18.03,23.85,25000
350375,8553175,16.1,25.78,25000
350375,8553225,13.84,22.93,25000
350375,8553275,13.23,23.01,25000
350375,8553325,18.09,31.25,25000
350375,8553375,16.15,26.79,25000
350375,8553425,18.06,23.67,25000
350375,8553475,18.56,30.3801,25000
350375,8553525,14.72,23.0603,25000
350425,8553125,15.81,24.25,25000
350425,8553175,13.84,20.51,25000
350425,8553225,12.86,22.58,25000
350425,8553275,15.31,23.24,25000
350425,8553325,14.97,25.5601,25000
350425,8553375,17.1,23.0701,25000
350425,8553425,17.3,25.9901,25000
350425,8553475,15.59,25.04,25000
350425,8553525,15.09,26.53,25000
350475,8553125,13.86,24.0101,25000
350475,8553175,16.47,24.9001,25000
350475,8553225,13.67,21.58,25000
350475,8553275,17.545,26.29,25000
350475,8553325,15.09,23.9301,25000
350475,8553375,16.01,23.44,25000
350475,8553425,17.525,27.1701,25000
350475,8553475,16.59,25,25000
350475,8553525,21.65,28.38,25000
350525,8553125,14.1,24.37,23676
350525,8553175,17.83,26.9501,25000
350525,8553225,16.55,25.37,25000
350525,8553275,20.4,26.95,25000
350525,8553325,16.41,25.36,25000
350525,8553375,17.27,25.0201,25000
350525,8553425,15.12,23.1901,25000
350525,8553475,16.15,23.7,25000
350525,8553525,16.95,27.2301,25000
350575,8553175,15,23.5401,25000
350575,8553225,15.6,23.7902,25000
350575,8553275,17.84,29.16,25000
350575,8553325,13.72,27.13,25000
350575,8553375,12.32,26.5,25000
350575,8553425,14.4,23.82,25000
350575,8553475,15.65,25.04,25000
350575,8553525,12.34,25.02,25000
350625,8553175,20.085,27.73,25000
350625,8553225,11.8,25.07,25000
350625,8553275,13.13,23.3801,25000
350625,8553325,16.55,25.68,25000
350625,8553375,19.19,26.41,25000
350625,8553425,15,23.96,25000
350625,8553475,14.95,24.23,25000
350625,8553525,16.58,24.92,25000
350675,8553175,15.9,26.95,25000
350675,8553225,18.97,26.84,25000
350675,8553275,15.1,26.7401,25000
350675,8553325,17.06,24.85,25000
350675,8553375,15.8,24.07,25000
350675,8553425,14.57,22.56,25000
350675,8553475,14.96,21.73,25000
350675,8553525,12.9,22.3001,25000
350725,8553175,16.05,26.37,25000
350725,8553225,17.73,27.06,25000
350725,8553275,15.91,22.77,25000
350725,8553325,16.65,25.89,25000
350725,8553375,16.76,25.44,25000
350725,8553425,14.37,24.66,25000
350725,8553475,17.3,28.9601,25000
350725,8553525,12.42,24.76,25000
350775,8553175,16.74,27.3601,25000
350775,8553225,18.67,26.13,25000
350775,8553275,13.95,26.0101,25000
350775,8553325,14.55,22.1701,25000
350775,8553375,17.02,25.5701,25000
350775,8553425,14.89,20.2601,25000
350775,8553475,13.19,19.95,25000
350775,8553525,14.73,24.6505,25000
350825,8553175,16.36,27.0302,25000
350825,8553225,14.13,21.9901,25000
350825,8553275,14.76,25.01,25000
350825,8553325,16.04,22.57,25000
350825,8553375,16.21,21.48,25000
350825,8553425,16.83,23.79,25000
350825,8553475,16.07,24.3701,25000
350825,8553525,14.58,24.5,25000
350875,8553175,14.47,26.7801,25000
350875,8553225,17.87,24.75,25000
350875,8553275,16.11,20.8101,25000
350875,8553325,16.35,25.37,25000
350875,8553375,16.81,23.81,25000
350875,8553425,14.03,19.69,25000
350875,8553475,14.3,25.0601,25000
350875,8553525,16.51,24.36,25000
350925,8553175,15.56,26.1,25000
350925,8553225,19.66,27.7,25000
350925,8553275,16.77,24.13,25000
350925,8553325,16.21,24.64,25000
350925,8553375,14.9,22.0301,25000
343675,8552425,13.37,19.1563,16338
343675,8552475,15.54,20.57,25000
343675,8552525,12.93,19.1,25000
343725,8552425,16.43,22.48,23663
343725,8552475,14.625,24.2701,25000
343725,8552525,14.985,24.4,25000
343775,8552475,17.145,24.07,25000
343775,8552525,14.51,19.71,25000
343825,8552475,15.22,21.86,25000
343825,8552525,15.31,20.29,25000
343875,8552475,15.52,22.55,25000
343875,8552525,16.605,23.36,25000
343925,8552475,16.21,24.36,25000
343925,8552525,15.83,23.99,25000
343975,8552475,17.11,25.55,25000
343975,8552525,15.82,27.5902,25000
344025,8552475,16.21,23.26,25000
344025,8552525,16.71,25.85,25000
344075,8552475,16.25,23.0402,25000
344075,8552525,17.13,22.51,25000
344125,8552475,16.56,24.51,25000
344125,8552525,15.3,22.7,25000
344175,8552475,16,22.4504,25000
344175,8552525,15.69,21.32,25000
344225,8552475,16.43,20.7,21047
344225,8552525,15.83,22.02,25000
344275,8552525,15.7,21.76,25000
344325,8552525,15.57,23.6201,25000
344375,8552525,16.09,22.05,25000
344425,8552525,15.24,20.4801,25000
344475,8552525,16.36,23.87,25000
344525,8552525,14.91,20,25000
344575,8552525,15.31,21.1401,25000
344625,8552525,15.31,19.37,25000
344675,8552525,15.37,22.29,25000
